Minutes,TrAmb1,TrAmb2,RH1,TrTTankOut,TrHPWH1WIn,TrHPWH2WIn,TrHPWH1WOut,TrHPWH2WOut,TrHPWH12WIn,TrHPWH12WOut,TrMixCold,TrMixHot,TrMixOut,TrRecircIn,TrRecirc2,TrPath1Out,TrPath2Out,TrPath12Out,PLastApt,FaPath1,FdPath1,CPath1,FaPath2,FdPath2,CPath2,CRecirc,WH1,WH2,FaPath12,FdPath12,FaTotal,FdTotal,CPath12,CTotal,FaHP1In,CHP1In,FaHP2In,CHP2In,FdHP1In,FdHP2In,CHP12In,TcSto1Tank01,TcSto1Tank02,TcSto1Tank03,TcSto1Tank04,TcSto1Tank05,TcSto1Tank06,TcSto1Tank07,TcSto1Tank08,TcSto1Tank09,TcSto1Tank10,TcSto1Tank11,TcSto1Tank12,TcWH1Tank01,TcWH1Tank02,TcWH1Tank03,TcWH1Tank04,TcWH1Tank05,TcWH1Tank06,TcWH1Tank07,TcWH1Tank08,TcWH1Tank09,TcWH1Tank10,TcWH1Tank11,TcWH1Tank12,WHtr,TcSto1Avg,TcWH1Avg,TrHtrIn,TrHtrOut,TrStoIn,TrStoOut,FdFMPStoOut,CFMPStoOut,FdFMSHtrOut,CFMSHtrOut,FdRecirc,FaFMCM,FdFMCM,CFMCM,TrHPSup,TrSto2HP,dt,FdFMRH_Calc,CFMRH_Calc,going_out,coming_in,vol_balance,Total_HW_E_At_Fixture_BTU,Min_Since_Draw,TankdEdt_W,TankdEdt_WApt,TankdEdt_WApt_sansUA,MV_Hot_Frac_TempBased,MV_Hot_Frac_VolBased,stratification_index_Sto1,stratification_index_WH1,Eout_hp1_BTU,Eout_hp2_BTU,dEHtr1,Q_Draw_P2S,Q_Swing_RE,dESto1_kBTU,COP_hp1,COP_hp2
10,67.6257916666667,67.7236666666667,48.9520583333333,,,,,,,,117.9875,118.448416666667,118.127166666667,118.288916666667,115.105416666667,,,,,0,0,0,0,0,0,1.998853,1.2,1.3,0,0,0,2.00581583333333,0,1.998853,0,0,0.0117304,0,0,0,0,142.844416666667,142.393333333333,142.129083333333,142.232583333333,142.30325,143.575916666667,142.626583333333,142.420833333333,142.613166666667,142.650583333333,142.825666666667,141.870333333333,123.730416666667,123.879666666667,124.049333333333,124.316666666667,124.137416666667,124.67575,124.255333333333,124.2905,122.575,116.891916666667,116.2795,114.607833333333,0.292583333333333,142.540479166667,121.974111111111,111.554666666667,121.975666666667,72.5761166666667,125.518416666667,0,0,0,0,2.00581583333333,1.96585583333333,1.951925,1.945568,116.725666666667,114.615666666667,1,0.0538908333333301,0.053285,1.998853,1.945568,0.053285,0,10,2830.80648239407,353.850810299259,375.499193545787,0.303019345507637,0,0.00531905923297017,0.0884654513689294,,,160.985249444337,0,0.016638927435,162.929982153334,,
11,67.055025,67.7412166666667,49.206275,,,,,,,,117.8745,118.0305,118.01175,118.147166666667,114.918333333333,,,,,0,0,0,0,0,0,1.998854,1.2,1.3,0,0,0,1.99881666666667,0,1.998854,0,0,0.0117269166666667,0,0,0,0,142.92775,142.527083333333,142.202583333333,142.33475,142.40525,143.688083333333,142.743416666667,142.547416666667,142.733583333333,142.77175,142.910583333333,141.92625,123.766416666667,123.936916666667,124.114,124.38125,124.205333333333,124.719083333333,124.308833333333,124.336833333333,122.632166666667,116.941666666667,116.270916666667,114.6185,0.291666666666667,142.643208333333,122.019326388889,111.261916666667,122.02425,72.7606833333333,125.03725,0,0,0,0,1.99881666666667,1.96450416666667,1.95074083333333,1.950674,116.895833333333,113.5795,1,0.04807583333334,0.0481799999999999,1.998854,1.950674,0.0481799999999999,0,11,789.555389263629,98.6944236579536,120.367453654096,0.879807692307715,0,0.00545656885861567,0.0888741200889353,,,44.9012576738304,0,0.0165867975,102.0157126035,,
12,66.718475,67.6776166666667,49.7295583333333,,,,,,,,117.739666666667,117.72525,117.8735,118.024666666667,114.71475,,,,,0,0,0,0,0,0,2.003926,1.2,1.28666666666667,0,0,0,1.9988625,0,2.003926,0,0,0.0117022083333333,0,0,0,0,142.900916666667,142.5325,142.212916666667,142.390916666667,142.445916666667,143.746583333333,142.808083333333,142.622916666667,142.810083333333,142.846416666667,142.970333333333,141.899583333333,123.8485,123.988333333333,124.176,124.44675,124.273333333333,124.753416666667,124.360166666667,124.382916666667,122.638416666667,116.97025,116.260833333333,114.596166666667,0.29275,142.682263888889,122.057923611111,110.98575,121.971083333333,72.7111083333333,124.8115,0,0,0,0,1.9988625,1.99781083333333,1.9819575,1.98642,116.260666666667,113.061583333333,1,0.0169049999999999,0.0175059999999998,2.003926,1.98642,0.0175059999999998,0,12,673.989994391025,84.2487492988781,105.951482870123,0,0,0.00548994313213988,0.0894574101188406,,,38.3291645136631,0,0.016648405605,38.7843147226536,,
13,66.8716333333333,67.5286416666667,50.310825,,,,,,,,117.602333333333,117.455916666667,117.722083333333,117.841083333333,114.461416666667,,,,,0,0,0,0,0,0,2.003926,1.2,1.3,0,0,0,2.00580833333333,0,2.003926,0,0,0.01171175,0,0,0,0,142.847,142.509833333333,142.185083333333,142.376333333333,142.426583333333,143.745083333333,142.788666666667,142.619666666667,142.791166666667,142.791666666667,142.881166666667,141.849166666667,123.842583333333,124.0075,124.201916666667,124.483166666667,124.315583333333,124.772666666667,124.418833333333,124.428,122.6995,117.00525,116.233833333333,114.55675,0.292,142.650951388889,122.080465277778,110.6475,122.027083333333,72.9287916666667,124.28575,0,0,0,0,2.00580833333333,1.95767333333333,1.93856083333333,1.930248,115.811583333333,111.904083333333,1,0.0672474999999999,0.0736779999999999,2.003926,1.930248,0.0736779999999999,0,13,393.625678632507,49.2032098290634,70.9399892625768,0,0,0.00537817635133328,0.0899403360683625,,,22.3851147920076,0,0.01660575384,-31.0950346874844,,
14,67.44445,67.3294416666667,50.9491166666667,,,,,,,,117.3855,117.15675,117.499833333333,117.6165,114.320583333333,,,,,0,0,0,0,0,0,1.99378,1.2,1.3,0,0,0,1.99438833333333,0,1.99378,0,0,0.0117362083333333,0,0,0,0,142.74275,142.408333333333,142.100083333333,142.27725,142.317,143.623416666667,142.652666666667,142.486583333333,142.617666666667,142.585666666667,142.671833333333,141.73375,123.718166666667,123.881916666667,124.0805,124.352166666667,124.204583333333,124.630083333333,124.331833333333,124.298,122.542166666667,116.913,116.0745,114.4105,0.294666666666667,142.518083333333,121.953118055556,110.138583333333,121.993916666667,73.4637416666667,123.8595,0,0,0,0,1.99438833333333,1.92451416666667,1.90593333333333,1.914928,115.008416666667,111.703416666667,1,0.0884550000000002,0.0788520000000001,1.99378,1.914928,0.0788520000000001,0,14,-2223.75468103523,-277.969335129404,-256.213362424928,0,0,0.00533135078532249,0.090017336040961,,,-126.462795763668,0,0.01675740456,-131.945286910166,,
15,67.9533833333333,67.2471833333333,51.4148583333333,,,,,,,,117.171833333333,116.878666666667,117.281583333333,117.396,114.159916666667,,,,,0,0,0,0,0,0,2.003926,1.2,1.3,0,0,0,2.0057925,0,2.003926,0,0,0.0117802333333333,0,0,0,0,142.636583333333,142.294,142.004916666667,142.163083333333,142.1935,143.486416666667,142.506166666667,142.321583333333,142.4425,142.396083333333,142.516583333333,141.640166666667,123.550083333333,123.750333333333,123.949083333333,124.224916666667,124.082333333333,124.522666666667,124.2285,124.19,122.404583333333,116.831,115.9565,114.282,0.29225,142.383465277778,121.831,109.666333333333,122.134916666667,73.4248333333333,123.226416666667,0,0,0,0,2.0057925,1.9783775,1.97071333333333,1.965994,114.2735,110.839083333333,1,0.0350791666666701,0.0379319999999999,2.003926,1.965994,0.0379319999999999,0,15,-2132.44225467421,-266.555281834276,-244.814459512388,0,0,0.00510275500035167,0.089832759589491,,,-121.269945660165,0,0.016619971095,-133.683133159194,,
16,67.9287333333333,67.3164916666667,50.85765,,,,,,,,116.94375,116.781583333333,116.983416666667,117.162083333333,114.754916666667,,,,,0,0,0,0,0,0,1.998854,1.2,1.3,0,0,0,1.99947333333334,0,1.998854,0,0,0.0117921333333333,0,0,0,0,142.63025,142.309833333333,141.987416666667,142.1515,142.188,143.488166666667,142.51825,142.332666666667,142.469666666667,142.44625,142.604166666667,141.65625,123.546833333333,123.768666666667,123.973333333333,124.258833333333,124.109,124.618833333333,124.27025,124.267166666667,122.413916666667,116.90775,116.035666666667,114.276916666667,0.29375,142.398534722222,121.870597222222,109.31975,122.708,73.35335,122.602083333333,0,0,0.127789833333332,0.13156634,1.99947333333334,1.87674833333333,1.84787916666667,1.843437,114.341,110.8115,1,0.15159416666667,0.155417,1.998854,1.97500334,0.0238506599999999,0,16,691.452131705408,86.431516463176,108.156644662121,0,0.0658208853673155,0.00525573911478016,0.08967652481659,,,39.3222195136678,0,0.016705274625,14.9647871523455,,
17,67.4368416666667,67.4463083333333,49.9814,,,,,,,,116.711416666667,117.860583333333,116.874916666667,116.91025,116.178916666667,,,,,0,0,0,0,0,0,2.003925,1.2,1.29333333333333,0,0,0,2.00393083333333,0,2.003925,0,0,0.011747925,0,0,0,0,142.719583333333,142.355916666667,142.047,142.2425,142.285833333333,143.598916666667,142.648083333333,142.459583333333,142.622416666667,142.63375,142.79575,141.7525,123.751583333333,123.884083333333,124.078166666667,124.377166666667,124.213166666667,124.765083333333,124.36775,124.39175,122.454333333333,116.9765,116.144333333333,114.341166666667,0.293,142.513486111111,121.978756944444,109.71425,123.956,73.5782083333333,122.455333333333,0,0,0.421257333333333,0.4351809,2.00393083333333,1.52014666666667,1.51410583333333,1.501304,114.49825,110.377,1,0.489825,0.502621,2.003925,1.9364849,0.0674401000000002,0,17,1888.69992131708,236.087490164635,257.808317067927,0.142277012327857,0.217164265129683,0.00562777020490631,0.090080317548891,,,107.408552951167,0,0.01666262286,114.153051493177,,
18,67.0626416666667,67.5868333333333,49.3026416666667,56.9826727272727,,,,,,,116.417916666667,122.116166666667,118.26125,116.664916666667,116.108666666667,101.085972727273,,101.085972727273,,0.833613783333332,0.855892333333332,0.8843177,0,0,0,1.998853,1.2,1.3,0.833613783333332,0.855892333333332,0.833613783333332,2.847744,0.8843177,2.8831707,0,0,0.0117396833333333,0,0,0,0,142.760916666667,142.41925,142.077333333333,142.2755,142.365916666667,143.700333333333,142.762333333333,142.5825,142.759583333333,142.769083333333,142.91125,141.78,123.7745,123.965666666667,124.181166666667,124.483,124.331666666667,124.8695,124.470666666667,124.484833333333,122.200916666667,116.914,116.200666666667,114.368083333333,0.291666666666667,142.597,122.020388888889,112.588,124.201,63.9567333333333,137.0635,0.848155866666665,0.877634,1.10054275,1.118314,1.99185166666667,1.6946075,1.69597583333333,1.715775,113.61875,109.199083333333,1,0.29587583333334,0.283078,2.8831707,2.834089,0.0490816999999999,0,-3,726.982730559918,90.8728413199897,112.577171952706,0.32349113031773,0.387876444499107,0.00573284731680916,0.090588131352355,,,41.3428105908305,-85.05193659249,0.0165867975,82.9338849306674,,
19,67.2379916666667,67.6853166666667,49.3344333333333,56.7924166666667,,,,,,,116.280083333333,123.673333333333,118.998083333333,117.5515,115.798416666667,116.759333333333,,116.759333333333,,0.991519416666666,1.0022515,1.0028852,0,0,0,1.998852,1.2,1.28666666666667,0.991519416666666,1.0022515,0.991519416666666,3.00239566666667,1.0028852,3.0017372,0,0,0.0117117416666667,0,0,0,0,142.70225,142.341,142.055916666667,142.240166666667,142.302666666667,143.631833333333,142.68025,142.50825,142.659666666667,142.644583333333,142.75675,141.670916666667,123.59225,123.820166666667,124.070916666667,124.365416666667,124.222166666667,124.704166666667,124.36125,124.294416666667,121.648166666667,116.91225,115.991166666667,114.226583333333,0.294,142.5161875,121.850743055556,125.830083333333,124.223583333333,57.5688083333333,142.345916666667,0.99627075,1.000811,1.07470425,1.0677112,2.00014416666667,1.96239,1.9449025,1.945567,113.530166666667,108.810333333333,1,0.05524166666667,0.053285,3.0017372,3.0132782,-0.0115410000000002,0,-2,-2962.37883645982,-370.297354557478,-348.644903506166,0.367632637879147,0.355697760616752,0.00554651220831425,0.0898265630217794,,,-168.467643020509,13.4171149626675,0.01671949188,-80.2512571875075,,
20,67.6566583333333,67.7252166666667,49.4538666666667,56.8215,,,,,,,117.268416666667,123.586333333333,119.101,118.52275,116.71775,117.516,,117.516,,0.0998159166666661,0.093272666666666,0.0741048,0,0,0,2.003927,1.2,1.3,0.0998159166666661,0.093272666666666,0.0998159166666661,2.099101,0.0741048,2.0780318,0,0,0.0117002833333333,0,0,0,0,142.592,142.26075,141.934583333333,142.12075,142.150666666667,143.473333333333,142.5065,142.324083333333,142.448166666667,142.410416666667,142.516916666667,141.188333333333,123.51175,123.664916666667,123.904666666667,124.191083333333,124.04375,124.493333333333,124.17975,123.952583333333,121.529416666667,117.584416666667,115.749166666667,114.055583333333,0.293916666666667,142.327208333333,121.738368055555,130.931916666667,124.204416666667,57.3960416666667,142.282333333333,0.111010025,0.07698546,0.542739833333333,0.5262652,2.00582833333333,1.5426025,1.53777666666667,1.526836,112.8725,107.466666666667,1,0.46805166666666,0.477091,2.0780318,2.0531012,0.0249306000000002,0,-1,-1962.30768071184,-245.288460088979,-223.702235648393,0.290061333509178,0.253251754857649,0.00591210027083358,0.0869190521830701,,,-111.594555625988,4.32203974754175,0.016714752795,-187.666706354494,,
21,67.8602,67.6809416666667,49.9295916666667,,,,,,,,118.018083333333,123.321166666667,119.088416666667,118.682,117.739083333333,,,,,0,0,0,0,0,0,1.998852,1.2,1.3,0,0,0,2.00716333333333,0,1.998852,0,0,0.0117186416666667,0,0,0,0,142.52775,142.194583333333,141.880666666667,142.042166666667,142.079666666667,143.387666666667,142.427166666667,142.233166666667,142.36825,142.337666666667,142.462416666667,141.359333333333,123.438333333333,123.643833333333,123.86175,124.14675,123.993666666667,124.469416666667,124.137333333333,123.672083333333,121.712,118.122,115.690583333333,113.981833333333,0.292666666666667,142.275041666667,121.739131944444,122.524666666667,124.164833333333,57.510275,141.648083333333,0,0,0.335261083333333,0.3289158,2.00716333333333,1.6228875,1.6085625,1.603433,112.470916666667,106.479833333333,1,0.39860083333333,0.395419,1.998852,1.9323488,0.0665031999999999,0,0,13.3391326725362,1.66739158406703,23.2513325562893,0.201832267391713,0.164552353050651,0.00549999985679558,0.0849542323017846,,,0.758583680663059,0,0.01664366652,-51.8043691660156,,
22,67.6990583333333,67.5653083333333,50.1769,,,,,,,,118.199916666667,123.014916666667,118.880416666667,118.722916666667,117.82225,,,,,0,0,0,0,0,0,1.99378,1.2,1.3,0,0,0,1.98172916666667,0,1.99378,0,0,0.0116628333333333,0,0,0,0,142.547583333333,142.167333333333,141.887,142.046916666667,142.11,143.422916666667,142.465166666667,142.272166666667,142.41825,142.4105,142.546333333333,141.138333333333,123.388333333333,123.692833333333,123.8945,124.183916666667,124.03825,124.548,124.176333333333,123.71475,121.62975,118.31225,115.740916666667,113.971166666667,0.292416666666667,142.286041666667,121.77425,117.25925,124.117166666667,57.9258833333333,140.63325,0,0,0.18588725,0.1821688,1.98172916666667,1.75313,1.74071833333333,1.756627,112.31775,105.945416666667,1,0.24101083333334,0.237153,1.99378,1.9387958,0.0549842000000003,0,1,613.236308330049,76.6545385412562,98.2751211029847,0.141329179646938,0.0913685562098125,0.00620860531044031,0.0910793667975942,,,34.8741606601614,0,0.016629449265,10.9236049999957,,
23,67.3485,67.4595333333333,50.3586666666667,,,,,,,,118.251916666667,122.582,118.6135,118.6,117.77375,,,,,0,0,0,0,0,0,2.008999,1.2,1.3,0,0,0,2.0096975,0,2.008999,0,0,0.0116832916666667,0,0,0,0,142.579166666667,142.19475,141.8925,142.078416666667,142.154416666667,143.473166666667,142.530583333333,142.339666666667,142.503166666667,142.49875,142.647416666667,141.317083333333,123.465,123.739916666667,123.952583333333,124.243416666667,124.09975,124.631333333333,124.230916666667,123.73675,121.73775,118.313916666667,115.779416666667,113.981416666667,0.29125,142.350756944444,121.826013888889,116.015583333333,123.990666666667,58.2096916666667,139.621833333333,0,0,0.261866291666664,0.26819286,2.0096975,1.88598916666667,1.87278583333333,1.86897,111.7675,105.376916666667,1,0.13691166666667,0.140029,2.008999,2.13716286,-0.12816386,0,2,903.90813570187,112.988516962734,134.65843120206,0.0835049363945336,0.133495765801775,0.00598510947968226,0.0914399460888076,,,51.404388680665,0,0.016563102075,64.2658301728362,,
24,67.2277333333333,67.388575,50.2466416666667,,,,,,,,118.121333333333,122.087416666667,118.365833333333,118.351666666667,117.62325,,,,,0,0,0,0,0,0,1.993779,1.2,1.3,0,0,0,1.992285,0,1.993779,0,0,0.0117080166666667,0,0,0,0,142.58625,142.204583333333,141.940333333333,142.11725,142.191166666667,143.521833333333,142.580833333333,142.395083333333,142.555166666667,142.553416666667,142.678583333333,141.204166666667,123.538666666667,123.767916666667,123.9805,124.271666666667,124.129333333333,124.637166666667,124.258,123.65,121.840666666667,118.299333333333,115.74625,113.961166666667,0.29175,142.377388888889,121.840055555556,115.064333333333,123.683083333333,58.640625,138.71625,0.0615643333333325,0.0615884,0.00822512499999989,0,1.992285,1.92593166666667,1.90760666666667,1.920034,111.642083333333,105.04575,1,0.0846783333333301,0.073745,1.993779,1.920034,0.073745,0,3,245.197511460993,30.6496889326241,52.347841099548,0.0616477213035433,0,0.00649755837384051,0.0919764266366881,,,13.9441472920096,-4.4296513627625,0.016591536585,26.44698559083,,
25,67.4221083333333,67.3594833333333,50.4161166666667,,,,,,,,117.893916666667,121.5605,118.132166666667,118.175416666667,117.363166666667,,,,,0,0,0,0,0,0,2.01407,1.2,1.29333333333333,0,0,0,2.01007333333333,0,2.01407,0,0,0.0117064083333333,0,0,0,0,142.48275,142.06525,141.833583333333,142.021833333333,142.054166666667,143.38725,142.432,142.24875,142.382666666667,142.358416666667,142.459916666667,141.087833333333,123.385583333333,123.607,123.837833333333,124.1185,123.981083333333,124.441166666667,124.117916666667,123.505416666667,121.6,118.113166666667,115.527666666667,113.814333333333,0.29325,142.234534722222,121.670805555556,114.297333333333,123.5385,58.8304583333333,137.7035,0,0,0,0,2.01007333333333,1.88489416666667,1.88028333333333,1.879183,111.134416666667,104.586333333333,1,0.12979,0.134887,2.01407,1.879183,0.134887,0,4,-2955.46674044537,-369.433342555671,-347.768107778793,0.0649787495170424,0,0.00610495429191664,0.0921536078401295,,,-168.074558750005,0,0.016676840115,-141.862044479477,,
26,67.8119333333333,67.4003166666667,50.1183583333333,,,,,,,,117.727916666667,121.2565,118.054166666667,118.005666666667,117.020666666667,,,,,0,0,0,0,0,0,1.993779,1.2,1.29,0,0,0,1.99743666666667,0,1.993779,0,0,0.0116852583333333,0,0,0,0,142.36375,142.001916666667,141.695416666667,141.870666666667,141.876666666667,143.178083333333,142.212,142.01675,142.127,142.081916666667,142.189416666667,140.883416666667,123.275666666667,123.437583333333,123.6585,123.930333333333,123.785416666667,124.213916666667,123.914916666667,123.276333333333,121.37675,117.87725,115.283166666667,113.682583333333,0.292166666666667,142.041416666667,121.476034722222,113.860583333333,123.612833333333,59.1925166666667,136.9325,0,0,0.140387258333334,0.14674702,1.99743666666667,1.81146083333333,1.7991575,1.792371,110.453916666667,104.390416666667,1,0.19827916666667,0.201408,1.993779,1.93911802,0.05466098,0,5,-3401.11503649903,-425.139379562379,-403.541839053119,0.0924592022294213,0.0736024504220378,0.00592005857934421,0.085744751809393,,,-193.4181498965,0,0.01661523201,-191.776850659175,,
27,67.991375,67.473875,49.7641083333333,,,,,,,,117.575833333333,121.5075,118.043166666667,117.913416666667,117.06375,,,,,0,0,0,0,0,0,2.014073,1.2,1.3,0,0,0,2.00073333333333,0,2.014073,0,0,0.0116552583333333,0,0,0,0,142.323833333333,141.969583333333,141.642666666667,141.802333333333,141.824666666667,143.10675,142.142083333333,141.9395,142.05225,142.014833333333,142.150333333333,140.875166666667,123.235583333333,123.409,123.638166666667,123.91825,123.747416666667,124.204583333333,123.885583333333,123.1875,121.33825,117.731666666667,115.256833333333,113.6705,0.293583333333333,141.987,121.435277777778,113.879333333333,123.868916666667,59.4607083333333,136.27675,0,0,0.17838525,0.1771083,2.00073333333333,1.754675,1.7553975,1.761736,110.342,103.8975,1,0.24533583333333,0.252337,2.014073,1.9388443,0.0752286999999998,0,6,-711.7033603924,-88.96292004905,-67.4024093430314,0.118863925392278,0.0879353926099004,0.00572151880830667,0.0860457424674554,,,-40.473887464835,0,0.016695796455,-54.038742917007,,
28,67.764875,67.5359916666667,49.648625,,,,,,,,117.487416666667,121.460916666667,118.062416666667,117.870833333333,117.047166666667,,,,,0,0,0,0,0,0,1.988707,1.2,1.3,0,0,0,2.00207333333333,0,1.988707,0,0,0.0116471916666667,0,0,0,0,142.400416666667,141.978583333333,141.687166666667,141.867583333333,141.8925,143.181333333333,142.228416666667,142.02425,142.1615,142.156833333333,142.312166666667,140.8685,123.380833333333,123.528583333333,123.723,123.999083333333,123.835416666667,124.32,123.949833333333,123.283333333333,121.40425,117.80125,115.346916666667,113.7305,0.291916666666667,142.063270833333,121.52525,113.723916666667,123.991333333333,59.6573083333333,135.418083333333,0,0,0.229014083333333,0.2327714,2.00207333333333,1.70700583333333,1.70807166666667,1.700456,110.408416666667,103.273583333333,1,0.29400166666666,0.288251,1.988707,1.9332274,0.0554796,0,7,1571.10729891331,196.388412364164,217.953018604519,0.144708695105072,0.117046603647496,0.00619936125040509,0.0862907608499195,,,89.3473651386703,0,0.016601014755,75.7411323955147,,
29,67.2552166666667,67.572825,49.786725,,,,,,,,117.450833333333,121.7855,118.0835,117.869916666667,117.050833333333,,,,,0,0,0,0,0,0,2.014072,1.2,1.3,0,0,0,2.00009916666667,0,2.014072,0,0,0.0116299416666667,0,0,0,0,142.462583333333,142.049166666667,141.723833333333,141.913916666667,141.942333333333,143.2485,142.300083333333,142.093,142.249666666667,142.260083333333,142.40425,140.903,123.506,123.608166666667,123.784916666667,124.065833333333,123.908166666667,124.418333333333,124.015416666667,123.299083333333,121.451333333333,117.699416666667,115.403916666667,113.781666666667,0.291416666666667,142.129201388889,121.578520833333,113.624833333333,124.051416666667,59.9167666666667,134.851833333333,0,0,0.24413425,0.2428919,2.00009916666667,1.709915,1.69858666666667,1.700455,110.455166666667,102.99775,1,0.3015125,0.313617,2.014072,1.9433469,0.0707251,0,8,930.222606508072,116.277825813509,137.850851388998,0.145955090741377,0.120597426507096,0.00638317582879223,0.0870391233804455,,,52.9008673955044,0,0.016572580245,65.4726678476434,,
30,66.9196833333333,67.5727333333333,49.92705,,,,,,,,117.4475,122.278916666667,118.248583333333,117.877416666667,117.063416666667,,,,,0,0,0,0,0,0,1.988708,1.2,1.3,0,0,0,1.99636583333333,0,1.988708,0,0,0.0116245333333333,0,0,0,0,142.488916666667,142.095166666667,141.73975,141.938666666667,141.995833333333,143.303666666667,142.367583333333,142.168166666667,142.336666666667,142.3485,142.483333333333,140.894166666667,123.523083333333,123.669666666667,123.847916666667,124.150833333333,123.989416666667,124.497916666667,124.08825,123.32725,121.516333333333,117.688166666667,115.44925,113.80825,0.291333333333333,142.180034722222,121.629694444445,113.680416666667,124.06925,60.1335916666667,134.0845,0,0,0.297285,0.2985543,1.99636583333333,1.64357416666667,1.64299,1.639178,109.697416666667,102.756166666667,1,0.35337583333333,0.34953,1.988708,1.9377323,0.0509757,0,9,893.600624106186,111.700078013273,133.287838831817,0.165807130413704,0.150124754363134,0.00661955964968866,0.0874918791560094,,,50.8182103828188,0,0.01656784116,50.4802958330052,,
31,67.1643,67.5493833333333,49.8452666666667,,,,,,,,117.456666666667,122.615666666667,118.459333333333,117.974416666667,117.115416666667,,,,,0,0,0,0,0,0,1.998853,1.2,1.3,0,0,0,1.99951083333333,0,1.998853,0,0,0.0115649166666667,0,0,0,0,142.448083333333,142.06075,141.731583333333,141.916916666667,141.961833333333,143.278,142.330833333333,142.14025,142.295083333333,142.285166666667,142.392583333333,140.780416666667,123.382416666667,123.586416666667,123.800416666667,124.091916666667,123.932166666667,124.391666666667,124.043333333333,123.191083333333,121.38975,117.366083333333,115.32,113.7245,0.291666666666667,142.135125,121.5183125,113.8895,124.078166666667,60.3158833333333,133.355,0,0,0.353583416666667,0.3542173,1.99951083333333,1.60531166666667,1.5894225,1.588114,110.001166666667,101.523833333333,1,0.41008833333333,0.410739,1.998853,1.9423313,0.0565217,0,10,-1944.96680823233,-243.120851029041,-221.539328556047,0.194352910770693,0.177210280095635,0.00666715132140589,0.0884716479366473,,,-110.60839684083,0,0.0165867975,-44.5978242011701,,
32,67.7172583333333,67.510925,50.073325,,,,,,,,117.554583333333,122.821166666667,118.565833333333,118.169333333333,117.24275,,,,,0,0,0,0,0,0,1.993779,1.2,1.29,0,0,0,2.00207,0,1.993779,0,0,0.0115292583333333,0,0,0,0,142.355166666667,141.980833333333,141.650833333333,141.822916666667,141.842416666667,143.154583333333,142.1945,142.01025,142.129833333333,142.092666666667,142.193166666667,140.582583333333,123.230666666667,123.476666666667,123.668416666667,123.939083333333,123.79125,124.206666666667,123.900833333333,122.9705,121.214416666667,117.02975,115.11475,113.590166666667,0.290916666666667,142.0008125,121.344430555556,113.9245,124.07425,60.5620916666667,132.771833333333,0,0,0.333336916666667,0.3339762,2.00207,1.6043425,1.59319,1.593219,108.792416666667,101.167583333333,1,0.40888,0.40056,1.993779,1.9271952,0.0665838000000001,0,11,-3036.35039035846,-379.543798794807,-357.990011902446,0.192012531843835,0.167509137171171,0.00658740860572133,0.089223870624109,,,-172.674334339828,0,0.016544145735,-133.379699687493,,
33,68.1062666666667,67.485425,50.190575,,,,,,,,117.747833333333,122.858166666667,118.629166666667,118.318833333333,117.402833333333,,,,,0,0,0,0,0,0,2.008999,1.2,1.3,0,0,0,1.999525,0,2.008999,0,0,0.0114588083333333,0,0,0,0,142.288166666667,141.913416666667,141.598416666667,141.7435,141.774,143.05925,142.0835,141.888416666667,141.983,141.939166666667,142.044666666667,140.447833333333,123.194333333333,123.393833333333,123.559833333333,123.825583333333,123.668666666667,124.070416666667,123.777666666667,122.778833333333,121.012,116.545416666667,114.970833333333,113.522333333333,0.292333333333333,141.896944444444,121.1933125,114.159833333333,124.054,60.7602666666667,132.07825,0,0,0.275129583333333,0.2732532,1.999525,1.61514,1.60667333333333,1.613644,109.379083333333,100.743333333333,1,0.39285166666667,0.395355,2.008999,1.8868972,0.1221018,0,12,-2638.84423678884,-329.855529598605,-308.324418648246,0.17246102667808,0.136014602296965,0.00646302012755805,0.0904074150578232,,,-150.068540660161,0,0.01662471018,-103.14669191017,,
34,68.0101833333333,67.451925,50.2111083333333,,,,,,,,117.89,122.763416666667,118.651666666667,118.381416666667,117.510083333333,,,,,0,0,0,0,0,0,2.008999,1.2,1.3,0,0,0,2.0108875,0,2.008999,0,0,0.01144575,0,0,0,0,142.303916666667,141.901333333333,141.595,141.769,141.794833333333,143.083833333333,142.12,141.913916666667,142.040166666667,142.019083333333,142.164583333333,140.448166666667,123.209333333333,123.468833333333,123.6405,123.91225,123.74075,124.206666666667,123.8495,122.8625,121.066,116.575083333333,115.08775,113.566416666667,0.294333333333333,141.929486111111,121.265465277778,114.14975,124.052333333333,61.041625,131.553583333333,0,0,0.244755916666667,0.242892,2.0108875,1.6937,1.67815083333333,1.669816,109.17475,100.107158333333,1,0.33273666666667,0.339183,2.008999,1.912708,0.0962910000000003,0,13,1259.94171316763,157.492714145954,179.042934374863,0.156290077119121,0.1209020014445,0.006677766752986,0.0905331749075295,,,71.6516767363329,0,0.01673844822,32.3156647920127,,
